registertime,dbn_registertime,departurefloor,destinationfloor,isup,registertime_dayofweek,iserroroccured,weekend,registertime_15min
2015-11-16 17:51:11.7,64271,5,3,0,1,0,0,45
2015-11-16 17:51:22.8,64282,3,13,1,1,0,0,45
2015-11-16 17:51:48,64308,5,3,0,1,0,0,45
2015-11-16 17:51:56.7,64316,11,3,0,1,0,0,45
2015-11-16 17:51:58.2,64318,7,3,0,1,0,0,45
2015-11-16 17:52:05.4,64325,10,3,0,1,0,0,45
2015-11-16 17:52:07.5,64327,8,3,0,1,0,0,45
2015-11-16 17:52:11.4,64331,10,3,0,1,0,0,45
2015-11-16 17:52:30.1,64350,4,3,0,1,0,0,45
2015-11-16 17:52:32,64352,5,3,0,1,0,0,45
2015-11-16 17:52:35.5,64355,13,3,0,1,0,0,45
2015-11-16 17:52:40.3,64360,7,3,0,1,0,0,45
2015-11-16 17:52:41.4,64361,13,3,0,1,0,0,45
2015-11-16 17:52:41.7,64361,7,3,0,1,0,0,45
2015-11-16 17:52:46.3,64366,13,3,0,1,0,0,45
2015-11-16 17:52:46.6,64366,10,3,0,1,0,0,45
2015-11-16 17:52:49.7,64369,13,3,0,1,0,0,45
2015-11-16 17:52:54.9,64374,7,3,0,1,0,0,45
2015-11-16 17:52:56.9,64376,7,3,0,1,0,0,45
2015-11-16 17:53:10.1,64390,13,3,0,1,0,0,45
2015-11-16 17:53:12.7,64392,13,3,0,1,0,0,45
2015-11-16 17:53:18,64398,12,3,0,1,0,0,45
2015-11-16 17:53:22.3,64402,7,3,0,1,0,0,45
2015-11-16 17:53:26.6,64406,4,3,0,1,0,0,45
2015-11-16 17:53:27.6,64407,10,3,0,1,0,0,45
2015-11-16 17:53:28.6,64408,7,3,0,1,0,0,45
2015-11-16 17:53:29.1,64409,3,9,1,1,0,0,45
2015-11-16 17:53:30,64410,3,15,1,1,0,0,45
2015-11-16 17:53:37,64417,5,3,0,1,0,0,45
2015-11-16 17:53:37.2,64417,12,3,0,1,0,0,45
2015-11-16 17:53:37.4,64417,14,3,0,1,0,0,45
2015-11-16 17:53:37.5,64417,15,3,0,1,0,0,45
2015-11-16 17:53:53.6,64433,8,3,0,1,0,0,45
2015-11-16 17:54:19.5,64459,10,5,0,1,0,0,45
2015-11-16 17:54:28.3,64468,3,6,1,1,0,0,45
2015-11-16 17:54:43.4,64483,9,3,0,1,0,0,45
2015-11-16 17:54:44.9,64484,8,3,0,1,0,0,45
2015-11-16 17:54:55.5,64495,3,8,1,1,0,0,45
2015-11-16 17:55:10.5,64510,3,5,1,1,0,0,45
2015-11-16 17:55:29.6,64529,3,15,1,1,0,0,45
2015-11-16 17:55:33.2,64533,7,3,0,1,0,0,45
2015-11-16 17:55:38.8,64538,11,3,0,1,0,0,45
2015-11-16 17:55:44.5,64544,3,8,1,1,0,0,45
2015-11-16 17:55:48,64548,14,3,0,1,0,0,45
2015-11-16 17:55:53.9,64553,3,8,1,1,0,0,45
2015-11-16 17:55:59.2,64559,9,3,0,1,0,0,45
2015-11-16 17:56:01,64561,7,3,0,1,0,0,45
2015-11-16 17:56:05,64565,11,3,0,1,0,0,45
2015-11-16 17:56:07.3,64567,12,3,0,1,0,0,45
2015-11-16 17:56:14.8,64574,3,5,1,1,0,0,45
2015-11-16 17:56:28.5,64588,8,3,0,1,0,0,45
2015-11-16 17:56:31.3,64591,8,3,0,1,0,0,45
2015-11-16 17:56:35.9,64595,8,3,0,1,0,0,45
2015-11-16 17:56:39.9,64599,10,3,0,1,0,0,45
2015-11-16 17:56:41.4,64601,13,3,0,1,0,0,45
2015-11-16 17:56:58.1,64618,3,8,1,1,0,0,45
2015-11-16 17:56:58.8,64618,11,3,0,1,0,0,45
2015-11-16 17:57:13.7,64633,8,3,0,1,0,0,45
2015-11-16 17:57:16.7,64636,9,3,0,1,0,0,45
2015-11-16 17:57:27.9,64647,3,9,1,1,0,0,45
2015-11-16 17:57:28.6,64648,3,4,1,1,0,0,45
2015-11-16 17:57:32.8,64652,5,3,0,1,0,0,45
2015-11-16 17:57:51.9,64671,3,5,1,1,0,0,45
2015-11-16 17:57:54.7,64674,3,12,1,1,0,0,45
2015-11-16 17:57:56.8,64676,13,3,0,1,0,0,45
2015-11-16 17:58:02.6,64682,11,3,0,1,0,0,45
2015-11-16 17:58:07.2,64687,9,3,0,1,0,0,45
2015-11-16 17:58:14.8,64694,5,3,0,1,0,0,45
2015-11-16 17:58:20.4,64700,3,5,1,1,0,0,45
2015-11-16 17:58:36,64716,3,5,1,1,0,0,45
2015-11-16 17:58:38.8,64718,8,3,0,1,0,0,45
2015-11-16 17:58:40.1,64720,3,12,1,1,0,0,45
2015-11-16 17:58:45.2,64725,5,3,0,1,0,0,45
2015-11-16 17:58:49.9,64729,5,3,0,1,0,0,45
2015-11-16 17:58:59.3,64739,3,9,1,1,0,0,45
2015-11-16 17:58:59.8,64739,4,3,0,1,0,0,45
2015-11-16 17:59:06.3,64746,10,3,0,1,0,0,45
2015-11-16 17:59:19.4,64759,3,4,1,1,0,0,45
2015-11-16 17:59:21.5,64761,13,3,0,1,0,0,45
2015-11-16 17:59:21.6,64761,3,4,1,1,0,0,45
2015-11-16 17:59:33.8,64773,11,3,0,1,0,0,45
2015-11-16 17:59:39.4,64779,8,3,0,1,0,0,45
2015-11-16 17:59:45.3,64785,3,5,1,1,0,0,45
2015-11-16 18:00:03,64803,8,3,0,1,0,0,0
2015-11-16 18:00:03.4,64803,7,3,0,1,0,0,0
2015-11-16 18:00:04.4,64804,9,3,0,1,0,0,0
2015-11-16 18:00:05.7,64805,9,3,0,1,0,0,0
2015-11-16 18:00:07.4,64807,4,3,0,1,0,0,0
2015-11-16 18:00:12,64812,3,14,1,1,0,0,0
2015-11-16 18:00:14.1,64814,3,10,1,1,0,0,0
2015-11-16 18:00:27.3,64827,10,3,0,1,0,0,0
2015-11-16 18:00:35.1,64835,5,3,0,1,0,0,0
2015-11-16 18:00:37.9,64837,3,9,1,1,0,0,0
2015-11-16 18:00:40.8,64840,7,3,0,1,0,0,0
2015-11-16 18:00:43.4,64843,3,7,1,1,0,0,0
2015-11-16 18:00:44.2,64844,3,14,1,1,0,0,0
2015-11-16 18:00:45.1,64845,12,3,0,1,0,0,0
2015-11-16 18:00:50.6,64850,9,3,0,1,0,0,0
2015-11-16 18:01:15.8,64875,3,14,1,1,0,0,0
2015-11-16 18:01:17.9,64877,12,3,0,1,0,0,0
2015-11-16 18:01:20.4,64880,3,13,1,1,0,0,0
2015-11-16 18:01:20.8,64880,7,3,0,1,0,0,0
2015-11-16 18:01:21.1,64881,3,11,1,1,0,0,0
2015-11-16 18:01:21.7,64881,3,14,1,1,0,0,0
2015-11-16 18:01:22.4,64882,12,3,0,1,0,0,0
2015-11-16 18:01:23.8,64883,3,10,1,1,0,0,0
2015-11-16 18:01:29.1,64889,11,3,0,1,0,0,0
2015-11-16 18:01:32.4,64892,3,5,1,1,0,0,0
2015-11-16 18:01:46.1,64906,6,3,0,1,0,0,0
2015-11-16 18:01:57.3,64917,8,3,0,1,0,0,0
2015-11-16 18:02:02.9,64922,3,7,1,1,0,0,0
2015-11-16 18:02:09.2,64929,3,14,1,1,0,0,0
2015-11-16 18:02:19.1,64939,3,15,1,1,0,0,0
2015-11-16 18:02:25.7,64945,7,3,0,1,0,0,0
2015-11-16 18:02:34.3,64954,15,3,0,1,0,0,0
2015-11-16 18:02:40.6,64960,3,14,1,1,0,0,0
2015-11-16 18:02:51.3,64971,3,10,1,1,0,0,0
2015-11-16 18:02:51.4,64971,3,15,1,1,0,0,0
2015-11-16 18:02:54.6,64974,3,15,1,1,0,0,0
2015-11-16 18:02:55.9,64975,13,3,0,1,0,0,0
2015-11-16 18:02:57.3,64977,13,3,0,1,0,0,0
2015-11-16 18:03:00.2,64980,7,3,0,1,0,0,0
2015-11-16 18:03:00.3,64980,3,13,1,1,0,0,0
2015-11-16 18:03:04,64984,3,15,1,1,0,0,0
2015-11-16 18:03:10.1,64990,13,3,0,1,0,0,0
2015-11-16 18:03:14.8,64994,12,3,0,1,0,0,0
2015-11-16 18:03:17.4,64997,7,3,0,1,0,0,0
2015-11-16 18:03:18.5,64998,12,3,0,1,0,0,0
2015-11-16 18:03:20.6,65000,13,3,0,1,0,0,0
2015-11-16 18:03:25.2,65005,6,3,0,1,0,0,0
2015-11-16 18:03:26.6,65006,3,11,1,1,0,0,0
2015-11-16 18:03:28.3,65008,10,3,0,1,0,0,0
2015-11-16 18:03:28.6,65008,13,3,0,1,0,0,0
2015-11-16 18:03:32.1,65012,9,3,0,1,0,0,0
2015-11-16 18:03:35.7,65015,13,3,0,1,0,0,0
2015-11-16 18:03:37.2,65017,12,3,0,1,0,0,0
2015-11-16 18:03:38.5,65018,13,3,0,1,0,0,0
2015-11-16 18:03:39.5,65019,3,9,1,1,0,0,0
2015-11-16 18:03:40.7,65020,6,3,0,1,0,0,0
2015-11-16 18:04:11.2,65051,12,3,0,1,0,0,0
2015-11-16 18:04:26.2,65066,5,3,0,1,0,0,0
2015-11-16 18:04:27.7,65067,3,10,1,1,0,0,0
2015-11-16 18:04:29.2,65069,3,5,1,1,0,0,0
2015-11-16 18:04:34.8,65074,10,3,0,1,0,0,0
2015-11-16 18:04:38.4,65078,7,3,0,1,0,0,0
2015-11-16 18:04:39.9,65079,3,10,1,1,0,0,0
2015-11-16 18:04:44,65084,3,10,1,1,0,0,0
2015-11-16 18:04:44.9,65084,7,3,0,1,0,0,0
2015-11-16 18:04:47.4,65087,3,10,1,1,0,0,0
2015-11-16 18:04:48,65088,3,4,1,1,0,0,0
2015-11-16 18:04:49.2,65089,3,7,1,1,0,0,0
2015-11-16 18:04:55,65095,12,3,0,1,0,0,0
2015-11-16 18:04:57.4,65097,3,6,1,1,0,0,0
2015-11-16 18:05:00.1,65100,3,7,1,1,0,0,0
2015-11-16 18:05:00.9,65100,3,7,1,1,0,0,0
2015-11-16 18:05:04.1,65104,5,3,0,1,0,0,0
2015-11-16 18:05:05.3,65105,5,3,0,1,0,0,0
2015-11-16 18:05:10.4,65110,8,3,0,1,0,0,0
2015-11-16 18:05:13.5,65113,9,3,0,1,0,0,0
2015-11-16 18:05:18.7,65118,11,3,0,1,0,0,0
2015-11-16 18:05:35.7,65135,3,7,1,1,0,0,0
2015-11-16 18:05:44.8,65144,11,3,0,1,0,0,0
2015-11-16 18:05:49.3,65149,15,3,0,1,0,0,0
2015-11-16 18:06:00.6,65160,13,3,0,1,0,0,0
2015-11-16 18:06:02.4,65162,7,3,0,1,0,0,0
2015-11-16 18:06:04.7,65164,3,12,1,1,0,0,0
2015-11-16 18:06:04.9,65164,13,3,0,1,0,0,0
2015-11-16 18:06:07.1,65167,3,12,1,1,0,0,0
2015-11-16 18:06:07.5,65167,13,3,0,1,0,0,0
2015-11-16 18:06:12.5,65172,13,3,0,1,0,0,0
2015-11-16 18:06:16.5,65176,8,3,0,1,0,0,0
2015-11-16 18:06:18.6,65178,4,3,0,1,0,0,0
2015-11-16 18:06:25,65185,3,8,1,1,0,0,0
2015-11-16 18:06:29.2,65189,13,3,0,1,0,0,0
2015-11-16 18:06:38.2,65198,10,3,0,1,0,0,0
2015-11-16 18:06:38.3,65198,5,3,0,1,0,0,0
2015-11-16 18:06:38.5,65198,13,3,0,1,0,0,0
2015-11-16 18:06:53.3,65213,9,3,0,1,0,0,0
2015-11-16 18:06:58.5,65218,6,3,0,1,0,0,0
2015-11-16 18:06:59.4,65219,12,3,0,1,0,0,0
2015-11-16 18:07:05.3,65225,7,3,0,1,0,0,0
2015-11-16 18:07:13.4,65233,15,3,0,1,0,0,0
2015-11-16 18:07:14.3,65234,14,3,0,1,0,0,0
2015-11-16 18:07:16.3,65236,3,8,1,1,0,0,0
2015-11-16 18:07:19.8,65239,8,3,0,1,0,0,0
2015-11-16 18:07:20.6,65240,6,3,0,1,0,0,0
2015-11-16 18:07:21.5,65241,7,3,0,1,0,0,0
2015-11-16 18:07:52.6,65272,7,3,0,1,0,0,0
2015-11-16 18:08:06.2,65286,3,15,1,1,0,0,0
2015-11-16 18:08:08.6,65288,10,3,0,1,0,0,0
2015-11-16 18:08:17.6,65297,9,3,0,1,0,0,0
2015-11-16 18:08:23,65303,4,3,0,1,0,0,0
2015-11-16 18:08:49.2,65329,6,3,0,1,0,0,0
2015-11-16 18:08:50.6,65330,12,3,0,1,0,0,0
2015-11-16 18:08:52.4,65332,15,3,0,1,0,0,0
2015-11-16 18:09:03.6,65343,6,3,0,1,0,0,0
2015-11-16 18:09:07.6,65347,14,3,0,1,0,0,0
2015-11-16 18:09:10.6,65350,3,11,1,1,0,0,0
2015-11-16 18:09:11.1,65351,3,11,1,1,0,0,0
2015-11-16 18:09:12.3,65352,3,14,1,1,0,0,0
2015-11-16 18:09:13.4,65353,3,11,1,1,0,0,0
2015-11-16 18:09:14.5,65354,3,9,1,1,0,0,0
2015-11-16 18:09:14.8,65354,3,11,1,1,0,0,0
2015-11-16 18:09:15.4,65355,12,3,0,1,0,0,0
2015-11-16 18:09:15.4,65355,15,3,0,1,0,0,0
2015-11-16 18:09:24,65364,12,3,0,1,0,0,0
2015-11-16 18:09:24.4,65364,3,7,1,1,0,0,0
2015-11-16 18:09:33.2,65373,14,3,0,1,0,0,0
2015-11-16 18:09:55.7,65395,14,3,0,1,0,0,0
2015-11-16 18:09:59.7,65399,12,3,0,1,0,0,0
2015-11-16 18:10:05.7,65405,3,13,1,1,0,0,0
2015-11-16 18:10:06.3,65406,7,3,0,1,0,0,0
2015-11-16 18:10:11.6,65411,3,11,1,1,0,0,0
2015-11-16 18:10:25.2,65425,3,14,1,1,0,0,0
2015-11-16 18:10:27.9,65427,13,3,0,1,0,0,0
2015-11-16 18:10:36.3,65436,5,3,0,1,0,0,0
2015-11-16 18:10:38.7,65438,12,13,1,1,0,0,0
2015-11-16 18:10:41.4,65441,3,7,1,1,0,0,0
2015-11-16 18:10:46.1,65446,3,7,1,1,0,0,0
2015-11-16 18:10:47.9,65447,5,3,0,1,0,0,0
2015-11-16 18:10:52.1,65452,14,3,0,1,0,0,0
2015-11-16 18:11:04.7,65464,10,3,0,1,0,0,0
2015-11-16 18:11:06.6,65466,10,3,0,1,0,0,0
2015-11-16 18:11:26.8,65486,12,13,1,1,0,0,0
2015-11-16 18:11:37.9,65497,11,3,0,1,0,0,0
2015-11-16 18:11:41.8,65501,3,13,1,1,0,0,0
2015-11-16 18:11:43.4,65503,9,3,0,1,0,0,0
2015-11-16 18:11:45,65505,5,3,0,1,0,0,0
2015-11-16 18:11:48.4,65508,3,12,1,1,0,0,0
2015-11-16 18:11:49.3,65509,6,3,0,1,0,0,0
2015-11-16 18:11:54.6,65514,4,3,0,1,0,0,0
2015-11-16 18:11:57.8,65517,3,8,1,1,0,0,0
2015-11-16 18:12:00.5,65520,3,11,1,1,0,0,0
2015-11-16 18:12:00.8,65520,9,3,0,1,0,0,0
2015-11-16 18:12:02.7,65522,3,8,1,1,0,0,0
2015-11-16 18:12:03.6,65523,3,13,1,1,0,0,0
2015-11-16 18:12:36,65556,15,3,0,1,0,0,0
2015-11-16 18:12:42.8,65562,7,3,0,1,0,0,0
2015-11-16 18:12:49.8,65569,3,7,1,1,0,0,0
2015-11-16 18:13:03.9,65583,14,3,0,1,0,0,0
2015-11-16 18:13:05.3,65585,14,3,0,1,0,0,0
2015-11-16 18:13:15.1,65595,14,3,0,1,0,0,0
2015-11-16 18:13:18.5,65598,3,4,1,1,0,0,0
2015-11-16 18:13:34.1,65614,3,4,1,1,0,0,0
2015-11-16 18:13:39.2,65619,9,3,0,1,0,0,0
2015-11-16 18:13:45.1,65625,7,3,0,1,0,0,0
2015-11-16 18:13:51.9,65631,3,16,1,1,0,0,0
2015-11-16 18:13:54.9,65634,6,3,0,1,0,0,0
2015-11-16 18:13:57.3,65637,3,11,1,1,0,0,0
2015-11-16 18:13:58.6,65638,12,3,0,1,0,0,0
2015-11-16 18:14:04.8,65644,14,3,0,1,0,0,0
2015-11-16 18:14:11.6,65651,3,5,1,1,0,0,0
2015-11-16 18:14:12.7,65652,5,3,0,1,0,0,0
2015-11-16 18:14:22,65662,3,15,1,1,0,0,0
2015-11-16 18:14:24.2,65664,6,3,0,1,0,0,0
2015-11-16 18:14:27.9,65667,3,14,1,1,0,0,0
2015-11-16 18:14:31.1,65671,6,3,0,1,0,0,0
2015-11-16 18:14:33.6,65673,3,11,1,1,0,0,0
2015-11-16 18:14:51.5,65691,7,3,0,1,0,0,0
2015-11-16 18:15:08.8,65708,12,3,0,1,0,0,15
2015-11-16 18:15:09.2,65709,12,3,0,1,0,0,15
2015-11-16 18:15:22.2,65722,3,5,1,1,0,0,15
2015-11-16 18:15:28.1,65728,15,3,0,1,0,0,15
2015-11-16 18:15:30.6,65730,14,12,0,1,0,0,15
2015-11-16 18:15:33.3,65733,14,12,0,1,0,0,15
2015-11-16 18:15:35.6,65735,3,7,1,1,0,0,15
2015-11-16 18:15:41.6,65741,3,5,1,1,0,0,15
2015-11-16 18:15:44,65744,5,3,0,1,0,0,15
2015-11-16 18:16:02.4,65762,6,3,0,1,0,0,15
2015-11-16 18:16:14.5,65774,15,3,0,1,0,0,15
2015-11-16 18:16:15.9,65775,3,7,1,1,0,0,15
2015-11-16 18:16:17.6,65777,11,3,0,1,0,0,15
2015-11-16 18:16:26.6,65786,14,3,0,1,0,0,15
2015-11-16 18:16:37.5,65797,3,8,1,1,0,0,15
2015-11-16 18:16:44.5,65804,5,3,0,1,0,0,15
2015-11-16 18:16:55.9,65815,9,3,0,1,0,0,15
2015-11-16 18:17:14.1,65834,3,5,1,1,0,0,15
2015-11-16 18:17:25.6,65845,13,3,0,1,0,0,15
2015-11-16 18:17:38.6,65858,9,3,0,1,0,0,15
2015-11-16 18:17:40.4,65860,15,3,0,1,0,0,15
2015-11-16 18:17:42.7,65862,7,3,0,1,0,0,15
2015-11-16 18:17:43.4,65863,10,3,0,1,0,0,15
2015-11-16 18:17:50.9,65870,10,3,0,1,0,0,15
2015-11-16 18:17:52.8,65872,10,3,0,1,0,0,15
2015-11-16 18:17:52.9,65872,13,3,0,1,0,0,15
2015-11-16 18:17:54.6,65874,10,3,0,1,0,0,15
2015-11-16 18:17:56.4,65876,10,3,0,1,0,0,15
2015-11-16 18:17:58.4,65878,10,3,0,1,0,0,15
2015-11-16 18:17:58.8,65878,11,3,0,1,0,0,15
2015-11-16 18:17:59.2,65879,3,9,1,1,0,0,15
2015-11-16 18:18:01.1,65881,10,3,0,1,0,0,15
2015-11-16 18:18:11.3,65891,3,6,1,1,0,0,15
2015-11-16 18:18:15.9,65895,3,13,1,1,0,0,15
2015-11-16 18:18:16.9,65896,11,3,0,1,0,0,15
2015-11-16 18:18:17.1,65897,7,3,0,1,0,0,15
2015-11-16 18:18:21.4,65901,3,6,1,1,0,0,15
2015-11-16 18:18:25.2,65905,3,13,1,1,0,0,15
2015-11-16 18:18:28.5,65908,3,12,1,1,0,0,15
2015-11-16 18:18:33.6,65913,4,3,0,1,0,0,15
2015-11-16 18:18:35.7,65915,13,3,0,1,0,0,15
2015-11-16 18:18:36.2,65916,13,3,0,1,0,0,15
2015-11-16 18:18:36.4,65916,8,3,0,1,0,0,15
2015-11-16 18:18:36.6,65916,3,9,1,1,0,0,15
2015-11-16 18:18:38.4,65918,7,3,0,1,0,0,15
2015-11-16 18:18:42.9,65922,3,14,1,1,0,0,15
2015-11-16 18:18:48.1,65928,4,3,0,1,0,0,15
2015-11-16 18:18:49.2,65929,5,3,0,1,0,0,15
2015-11-16 18:18:51.2,65931,15,3,0,1,0,0,15
2015-11-16 18:18:53.3,65933,5,3,0,1,0,0,15
2015-11-16 18:18:58.6,65938,5,3,0,1,0,0,15
2015-11-16 18:19:02.3,65942,14,3,0,1,0,0,15
2015-11-16 18:19:08,65948,12,3,0,1,0,0,15
2015-11-16 18:19:08.6,65948,5,3,0,1,0,0,15
2015-11-16 18:19:09.8,65949,3,7,1,1,0,0,15
2015-11-16 18:19:51.2,65991,9,3,0,1,0,0,15
2015-11-16 18:19:51.8,65991,7,3,0,1,0,0,15
2015-11-16 18:20:01.8,66001,10,3,0,1,0,0,15
2015-11-16 18:20:06,66006,11,3,0,1,0,0,15
2015-11-16 18:20:33.4,66033,6,3,0,1,0,0,15
2015-11-16 18:20:47.6,66047,14,3,0,1,0,0,15
2015-11-16 18:20:54.5,66054,6,9,1,1,0,0,15
2015-11-16 18:20:57.4,66057,9,3,0,1,0,0,15
2015-11-16 18:20:58,66058,3,5,1,1,0,0,15
2015-11-16 18:20:59.9,66059,3,13,1,1,0,0,15
2015-11-16 18:21:03,66063,10,3,0,1,0,0,15
2015-11-16 18:21:11.4,66071,6,9,1,1,0,0,15
2015-11-16 18:21:17.8,66077,13,3,0,1,0,0,15
2015-11-16 18:21:20.3,66080,10,3,0,1,0,0,15
2015-11-16 18:21:23.7,66083,3,11,1,1,0,0,15
2015-11-16 18:21:24.1,66084,8,3,0,1,0,0,15
2015-11-16 18:21:24.3,66084,11,3,0,1,0,0,15
2015-11-16 18:21:36.5,66096,14,5,0,1,0,0,15
2015-11-16 18:21:38,66098,14,3,0,1,0,0,15
2015-11-16 18:21:48.6,66108,3,7,1,1,0,0,15
2015-11-16 18:21:53.9,66113,14,3,0,1,0,0,15
2015-11-16 18:21:55.7,66115,3,9,1,1,0,0,15
2015-11-16 18:21:59.4,66119,5,3,0,1,0,0,15
2015-11-16 18:22:12.7,66132,11,3,0,1,0,0,15
2015-11-16 18:22:30.1,66150,13,3,0,1,0,0,15
2015-11-16 18:22:31.1,66151,6,3,0,1,0,0,15
2015-11-16 18:22:35.9,66155,5,3,0,1,0,0,15
2015-11-16 18:22:46,66166,10,3,0,1,0,0,15
2015-11-16 18:22:47.7,66167,13,3,0,1,0,0,15
2015-11-16 18:22:49.8,66169,9,3,0,1,0,0,15
2015-11-16 18:22:50.9,66170,14,3,0,1,0,0,15
2015-11-16 18:22:53.8,66173,10,3,0,1,0,0,15
2015-11-16 18:22:55.4,66175,10,3,0,1,0,0,15
2015-11-16 18:22:57,66177,10,3,0,1,0,0,15
2015-11-16 18:23:00.6,66180,3,5,1,1,0,0,15
2015-11-16 18:23:16.7,66196,13,3,0,1,0,0,15
2015-11-16 18:23:25.4,66205,9,3,0,1,0,0,15
2015-11-16 18:23:26.7,66206,7,3,0,1,0,0,15
2015-11-16 18:23:32.5,66212,3,7,1,1,0,0,15
2015-11-16 18:23:34.7,66214,3,4,1,1,0,0,15
2015-11-16 18:23:49.1,66229,13,3,0,1,0,0,15
2015-11-16 18:24:08.4,66248,10,3,0,1,0,0,15
2015-11-16 18:24:08.6,66248,8,3,0,1,0,0,15
2015-11-16 18:24:09.4,66249,3,5,1,1,0,0,15
2015-11-16 18:24:20.7,66260,10,3,0,1,0,0,15
2015-11-16 18:24:22.1,66262,15,3,0,1,0,0,15
2015-11-16 18:24:23.4,66263,3,11,1,1,0,0,15
2015-11-16 18:24:28,66268,3,10,1,1,0,0,15
2015-11-16 18:24:30.7,66270,3,8,1,1,0,0,15
2015-11-16 18:24:44.8,66284,9,3,0,1,0,0,15
2015-11-16 18:24:47,66287,3,8,1,1,0,0,15
2015-11-16 18:24:47.2,66287,15,3,0,1,0,0,15
2015-11-16 18:24:47.8,66287,3,8,1,1,0,0,15
2015-11-16 18:24:48.1,66288,8,3,0,1,0,0,15
2015-11-16 18:24:52.7,66292,13,3,0,1,0,0,15
2015-11-16 18:24:52.9,66292,9,3,0,1,0,0,15
2015-11-16 18:24:59.4,66299,8,3,0,1,0,0,15
2015-11-16 18:25:01,66301,7,3,0,1,0,0,15
2015-11-16 18:25:02.3,66302,3,5,1,1,0,0,15
2015-11-16 18:25:23.7,66323,6,3,0,1,0,0,15
2015-11-16 18:25:28.1,66328,9,3,0,1,0,0,15
2015-11-16 18:25:28.4,66328,10,3,0,1,0,0,15
2015-11-16 18:25:30.3,66330,10,3,0,1,0,0,15
2015-11-16 18:25:33.9,66333,3,13,1,1,0,0,15
2015-11-16 18:25:37.5,66337,3,7,1,1,0,0,15
2015-11-16 18:25:37.9,66337,8,3,0,1,0,0,15
2015-11-16 18:25:58.5,66358,3,4,1,1,0,0,15
2015-11-16 18:26:04.2,66364,11,3,0,1,0,0,15
2015-11-16 18:26:09.9,66369,8,3,0,1,0,0,15
2015-11-16 18:26:13.1,66373,11,3,0,1,0,0,15
2015-11-16 18:26:13.2,66373,3,11,1,1,0,0,15
2015-11-16 18:26:13.3,66373,3,13,1,1,0,0,15
2015-11-16 18:26:15.9,66375,7,3,0,1,0,0,15
2015-11-16 18:26:18,66378,11,3,0,1,0,0,15
2015-11-16 18:26:20.2,66380,8,3,0,1,0,0,15
2015-11-16 18:26:32,66392,9,3,0,1,0,0,15
2015-11-16 18:27:07.3,66427,8,3,0,1,0,0,15
2015-11-16 18:27:22.3,66442,3,15,1,1,0,0,15
2015-11-16 18:27:23.9,66443,13,3,0,1,0,0,15
2015-11-16 18:27:29.2,66449,11,3,0,1,0,0,15
2015-11-16 18:27:32,66452,15,3,0,1,0,0,15
2015-11-16 18:27:56.3,66476,6,3,0,1,0,0,15
2015-11-16 18:27:57.4,66477,5,6,1,1,0,0,15
2015-11-16 18:27:58.1,66478,5,3,0,1,0,0,15
2015-11-16 18:28:00.2,66480,5,3,0,1,0,0,15
2015-11-16 18:28:06.4,66486,10,3,0,1,0,0,15
2015-11-16 18:28:35.9,66515,11,3,0,1,0,0,15
2015-11-16 18:28:55.6,66535,5,3,0,1,0,0,15
2015-11-16 18:28:56.6,66536,7,3,0,1,0,0,15
2015-11-16 18:28:58.7,66538,15,3,0,1,0,0,15
2015-11-16 18:29:15.3,66555,3,5,1,1,0,0,15
2015-11-16 18:29:17.7,66557,5,3,0,1,0,0,15
2015-11-16 18:29:33.4,66573,9,3,0,1,0,0,15
2015-11-16 18:29:36.4,66576,4,3,0,1,0,0,15
2015-11-16 18:29:41.7,66581,13,3,0,1,0,0,15
2015-11-16 18:29:44.3,66584,7,3,0,1,0,0,15
2015-11-16 18:29:45,66585,6,3,0,1,0,0,15
2015-11-16 18:29:45.1,66585,13,3,0,1,0,0,15
2015-11-16 18:30:02.7,66602,11,3,0,1,0,0,30
2015-11-16 18:30:04.7,66604,11,3,0,1,0,0,30
2015-11-16 18:30:06.4,66606,3,7,1,1,0,0,30
2015-11-16 18:30:08.3,66608,11,3,0,1,0,0,30
2015-11-16 18:30:09.5,66609,3,7,1,1,0,0,30
2015-11-16 18:30:10,66610,11,3,0,1,0,0,30
2015-11-16 18:30:14.4,66614,3,7,1,1,0,0,30
2015-11-16 18:30:30,66630,11,3,0,1,0,0,30
2015-11-16 18:30:36.7,66636,3,15,1,1,0,0,30
2015-11-16 18:30:39.4,66639,5,3,0,1,0,0,30
2015-11-16 18:30:40.2,66640,3,5,1,1,0,0,30
2015-11-16 18:30:46.9,66646,7,3,0,1,0,0,30
2015-11-16 18:30:50.8,66650,3,12,1,1,0,0,30
2015-11-16 18:30:52.9,66652,3,5,1,1,0,0,30
2015-11-16 18:30:53,66653,3,13,1,1,0,0,30
2015-11-16 18:31:04.4,66664,9,3,0,1,0,0,30
2015-11-16 18:31:06,66666,15,3,0,1,0,0,30
2015-11-16 18:31:06.3,66666,3,6,1,1,0,0,30
2015-11-16 18:31:24.8,66684,5,3,0,1,0,0,30
2015-11-16 18:31:31,66691,7,3,0,1,0,0,30
2015-11-16 18:31:38,66698,11,3,0,1,0,0,30
2015-11-16 18:31:41,66701,14,3,0,1,0,0,30
2015-11-16 18:31:51.2,66711,11,3,0,1,0,0,30
2015-11-16 18:31:52.9,66712,6,3,0,1,0,0,30
2015-11-16 18:31:53.9,66713,3,7,1,1,0,0,30
2015-11-16 18:32:03.7,66723,15,3,0,1,0,0,30
